CLAVE_MUNICIPIO,MUNICIPIO,CLAVE_ENTIDAD,ENTIDAD_FEDERATIVA,Lat_Decimal,Lon_Decimal,Pob_Total
86,TEMASCALTEPEC,15,MÉXICO,19.043075,-100.041359,2533
87,TEMOAYA,15,MÉXICO,19.470014,-99.594906,3301
88,TENANCINGO,15,MÉXICO,18.96183,-99.593842,14174
89,TENANGO DEL AIRE,15,MÉXICO,19.157003,-98.861296,5915
90,TENANGO DEL VALLE,15,MÉXICO,19.103761,-99.591575,21765
91,TEOLOYUCAN,15,MÉXICO,19.745466,-99.183065,51255
92,TEOTIHUACÁN,15,MÉXICO,19.685479,-98.868628,23325
93,TEPETLAOXTOC,15,MÉXICO,19.573365,-98.819719,6123
94,TEPETLIXPA,15,MÉXICO,19.029515,-98.819708,13239
95,TEPOTZOTLÁN,15,MÉXICO,19.713778,-99.223514,38119
96,TEQUIXQUIAC,15,MÉXICO,19.910277,-99.148913,22676
97,TEXCALTITLÁN,15,MÉXICO,18.930389,-99.939277,2648
98,TEXCALYACAC,15,MÉXICO,19.132228,-99.503069,4623
99,TEXCOCO,15,MÉXICO,19.51344,-98.881484,105165
100,TEZOYUCA,15,MÉXICO,19.590313,-98.908504,16933
101,TIANGUISTENCO,15,MÉXICO,19.181214,-99.467439,13106
102,TIMILPAN,15,MÉXICO,19.876169,-99.733779,978
103,TLALMANALCO,15,MÉXICO,19.205903,-98.802554,14786
104,TLALNEPANTLA DE BAZ,15,MÉXICO,19.538523,-99.195198,653410
105,TLATLAYA,15,MÉXICO,18.617842,-100.207831,572
106,TOLUCA,15,MÉXICO,19.293488,-99.657317,489333
107,TONATICO,15,MÉXICO,18.802019,-99.670935,7565
108,TULTEPEC,15,MÉXICO,19.685548,-99.128605,65338
109,TULTITLÁN,15,MÉXICO,19.647513,-99.169195,28017
110,VALLE DE BRAVO,15,MÉXICO,19.194395,-100.131607,25554
111,VILLA DE ALLENDE,15,MÉXICO,19.373417,-100.149356,1354
112,VILLA DEL CARBÓN,15,MÉXICO,19.727588,-99.46308,8778
113,VILLA GUERRERO,15,MÉXICO,18.961709,-99.642,9509
114,VILLA VICTORIA,15,MÉXICO,19.441876,-99.99505,3827
115,XONACATLÁN,15,MÉXICO,19.404419,-99.530396,20680
116,ZACAZONAPAN,15,MÉXICO,19.074457,-100.256116,2968
117,ZACUALPAN,15,MÉXICO,18.71867,-99.775622,2970
118,ZINACANTEPEC,15,MÉXICO,19.284906,-99.735038,54220
119,ZUMPAHUACÁN,15,MÉXICO,18.840928,-99.585596,4056
120,ZUMPANGO,15,MÉXICO,19.797123,-99.100634,50742
121,CUAUTITLÁN IZCALLI,15,MÉXICO,19.656996,-99.209286,484573
122,VALLE DE CHALCO SOLIDARIDAD,15,MÉXICO,19.278765,-98.943449,356352
123,LUVIANOS,15,MÉXICO,18.920482,-100.299446,7546
124,SAN JOSÉ DEL RINCÓN,15,MÉXICO,19.661043,-100.151945,1638
125,TONANITLA,15,MÉXICO,19.688162,-99.054362,6774
1,ACUITZIO,16,MICHOACÁN DE OCAMPO,19.496252,-101.332851,6733
2,AGUILILLA,16,MICHOACÁN DE OCAMPO,18.734231,-102.78838,8801
3,ÁLVARO OBREGÓN,16,MICHOACÁN DE OCAMPO,19.826306,-101.038485,8807
4,ANGAMACUTIRO,16,MICHOACÁN DE OCAMPO,20.149654,-101.708311,5030
5,ANGANGUEO,16,MICHOACÁN DE OCAMPO,19.619833,-100.285511,4601
6,APATZINGÁN,16,MICHOACÁN DE OCAMPO,19.087227,-102.355264,99010
7,APORO,16,MICHOACÁN DE OCAMPO,19.670836,-100.411128,2120
8,AQUILA,16,MICHOACÁN DE OCAMPO,18.599139,-103.504754,1740
9,ARIO,16,MICHOACÁN DE OCAMPO,19.207807,-101.709394,16595
10,ARTEAGA,16,MICHOACÁN DE OCAMPO,18.355694,-102.290063,10537
11,BRISEÑAS,16,MICHOACÁN DE OCAMPO,20.271234,-102.561058,4193
12,BUENAVISTA,16,MICHOACÁN DE OCAMPO,19.211735,-102.587891,10390
13,CARÁCUARO,16,MICHOACÁN DE OCAMPO,19.017308,-101.126991,3653
14,COAHUAYANA,16,MICHOACÁN DE OCAMPO,18.702474,-103.662931,7307
15,COALCOMÁN DE VÁZQUEZ PALLARES,16,MICHOACÁN DE OCAMPO,18.777099,-103.159555,10784
16,COENEO,16,MICHOACÁN DE OCAMPO,19.820984,-101.583751,3865
17,CONTEPEC,16,MICHOACÁN DE OCAMPO,19.955269,-100.164457,4184
18,COPÁNDARO,16,MICHOACÁN DE OCAMPO,19.893824,-101.215305,3112
19,COTIJA,16,MICHOACÁN DE OCAMPO,19.810285,-102.705822,13560
20,CUITZEO,16,MICHOACÁN DE OCAMPO,19.968214,-101.139584,10239
21,CHARAPAN,16,MICHOACÁN DE OCAMPO,19.650169,-102.252738,3968
22,CHARO,16,MICHOACÁN DE OCAMPO,19.74667,-101.046313,5207
23,CHAVINDA,16,MICHOACÁN DE OCAMPO,20.006939,-102.458585,6246
24,CHERÁN,16,MICHOACÁN DE OCAMPO,19.687652,-101.954816,14245
25,CHILCHOTA,16,MICHOACÁN DE OCAMPO,19.849207,-102.119437,7673
26,CHINICUILA,16,MICHOACÁN DE OCAMPO,18.758168,-103.3678,1010
27,CHUCÁNDIRO,16,MICHOACÁN DE OCAMPO,19.899965,-101.333391,1609
28,CHURINTZIO,16,MICHOACÁN DE OCAMPO,20.15096,-102.065921,2592
29,CHURUMUCO,16,MICHOACÁN DE OCAMPO,18.664558,-101.646553,4725
30,ECUANDUREO,16,MICHOACÁN DE OCAMPO,20.162616,-102.194566,4716
31,EPITACIO HUERTA,16,MICHOACÁN DE OCAMPO,20.134689,-100.293722,1222
32,ERONGARÍCUARO,16,MICHOACÁN DE OCAMPO,19.588253,-101.720086,2573
33,GABRIEL ZAMORA,16,MICHOACÁN DE OCAMPO,19.159804,-102.053965,12610
34,HIDALGO,16,MICHOACÁN DE OCAMPO,19.689351,-100.555161,60542
35,LA HUACANA,16,MICHOACÁN DE OCAMPO,18.962887,-101.808867,9395
36,HUANDACAREO,16,MICHOACÁN DE OCAMPO,19.988704,-101.275853,6736
37,HUANIQUEO,16,MICHOACÁN DE OCAMPO,19.898995,-101.505151,2566
38,HUETAMO,16,MICHOACÁN DE OCAMPO,18.626426,-100.899725,21864
39,HUIRAMBA,16,MICHOACÁN DE OCAMPO,19.546481,-101.437993,3007
40,INDAPARAPEO,16,MICHOACÁN DE OCAMPO,19.790059,-100.968493,6791
41,IRIMBO,16,MICHOACÁN DE OCAMPO,19.697488,-100.479101,3019
42,IXTLÁN,16,MICHOACÁN DE OCAMPO,20.168366,-102.394624,4573
43,JACONA,16,MICHOACÁN DE OCAMPO,19.956322,-102.306023,56934
44,JIMÉNEZ,16,MICHOACÁN DE OCAMPO,19.922266,-101.749293,4249
45,JIQUILPAN,16,MICHOACÁN DE OCAMPO,19.989719,-102.718563,24233
46,JUÁREZ,16,MICHOACÁN DE OCAMPO,19.312276,-100.432791,3639
47,JUNGAPEO,16,MICHOACÁN DE OCAMPO,19.458725,-100.494612,5073
48,LAGUNILLAS,16,MICHOACÁN DE OCAMPO,19.564623,-101.414779,2494
49,MADERO,16,MICHOACÁN DE OCAMPO,19.392121,-101.277616,6577
50,MARAVATÍO,16,MICHOACÁN DE OCAMPO,19.891674,-100.441667,34381
51,MARCOS CASTELLANOS,16,MICHOACÁN DE OCAMPO,19.990238,-103.021504,9537
52,LÁZARO CÁRDENAS,16,MICHOACÁN DE OCAMPO,17.962334,-102.197981,79200
53,MORELIA,16,MICHOACÁN DE OCAMPO,19.703384,-101.192046,597511
54,MORELOS,16,MICHOACÁN DE OCAMPO,20.004252,-101.412386,2446
55,MÚGICA,16,MICHOACÁN DE OCAMPO,19.028805,-102.086734,32467
56,NAHUATZEN,16,MICHOACÁN DE OCAMPO,19.654073,-101.917137,10283
57,NOCUPÉTARO,16,MICHOACÁN DE OCAMPO,19.043297,-101.162229,3260
58,NUEVO PARANGARICUTIRO,16,MICHOACÁN DE OCAMPO,19.416644,-102.12988,14772
59,NUEVO URECHO,16,MICHOACÁN DE OCAMPO,19.165872,-101.868847,1325
60,NUMARÁN,16,MICHOACÁN DE OCAMPO,20.2549,-101.947197,4944
61,OCAMPO,16,MICHOACÁN DE OCAMPO,19.583848,-100.339282,3799
62,PAJACUARÁN,16,MICHOACÁN DE OCAMPO,20.116894,-102.565513,10014
63,PANINDÍCUARO,16,MICHOACÁN DE OCAMPO,19.983959,-101.76146,5565
64,PARÁCUARO,16,MICHOACÁN DE OCAMPO,19.145773,-102.220048,3932
65,PARACHO,16,MICHOACÁN DE OCAMPO,19.647297,-102.048468,18868
66,PÁTZCUARO,16,MICHOACÁN DE OCAMPO,19.513598,-101.610116,55298
67,PENJAMILLO,16,MICHOACÁN DE OCAMPO,20.104468,-101.933671,3353
68,PERIBÁN,16,MICHOACÁN DE OCAMPO,19.520727,-102.416188,15434
69,LA PIEDAD,16,MICHOACÁN DE OCAMPO,20.34145,-102.022554,83323
70,PURÉPERO,16,MICHOACÁN DE OCAMPO,19.909963,-102.006741,13856
71,PURUÁNDIRO,16,MICHOACÁN DE OCAMPO,20.088665,-101.5152,30571
72,QUERÉNDARO,16,MICHOACÁN DE OCAMPO,19.810028,-100.883488,9105
73,QUIROGA,16,MICHOACÁN DE OCAMPO,19.663786,-101.524004,14669
74,COJUMATLÁN DE RÉGULES,16,MICHOACÁN DE OCAMPO,20.118998,-102.851005,6763
75,LOS REYES,16,MICHOACÁN DE OCAMPO,19.588974,-102.474679,39209
76,SAHUAYO,16,MICHOACÁN DE OCAMPO,20.057684,-102.716797,64431
77,SAN LUCAS,16,MICHOACÁN DE OCAMPO,18.591411,-100.784752,3085
78,SANTA ANA MAYA,16,MICHOACÁN DE OCAMPO,20.008392,-101.021763,7087
79,SALVADOR ESCALANTE,16,MICHOACÁN DE OCAMPO,19.406085,-101.639798,14359
80,SENGUIO,16,MICHOACÁN DE OCAMPO,19.733341,-100.352407,2707
81,SUSUPUATO,16,MICHOACÁN DE OCAMPO,19.215154,-100.408334,489
82,TACÁMBARO,16,MICHOACÁN DE OCAMPO,19.235537,-101.457328,25665
83,TANCÍTARO,16,MICHOACÁN DE OCAMPO,19.337498,-102.363034,6747
84,TANGAMANDAPIO,16,MICHOACÁN DE OCAMPO,19.953995,-102.432801,10463
85,TANGANCÍCUARO,16,MICHOACÁN DE OCAMPO,19.888234,-102.208453,15068
86,TANHUATO,16,MICHOACÁN DE OCAMPO,20.283811,-102.327641,9546
87,TARETAN,16,MICHOACÁN DE OCAMPO,19.334562,-101.917904,6440
88,TARÍMBARO,16,MICHOACÁN DE OCAMPO,19.795666,-101.176392,6049
89,TEPALCATEPEC,16,MICHOACÁN DE OCAMPO,19.191367,-102.843708,15221
90,TINGAMBATO,16,MICHOACÁN DE OCAMPO,19.501894,-101.853476,7771
91,TINGÜINDÍN,16,MICHOACÁN DE OCAMPO,19.738952,-102.483083,6923
92,TIQUICHEO DE NICOLÁS ROMERO,16,MICHOACÁN DE OCAMPO,18.900489,-100.736454,3210
93,TLALPUJAHUA,16,MICHOACÁN DE OCAMPO,19.805304,-100.173593,3530
94,TLAZAZALCA,16,MICHOACÁN DE OCAMPO,19.971236,-102.056679,3228
95,TOCUMBO,16,MICHOACÁN DE OCAMPO,19.703293,-102.52096,1799
96,TUMBISCATÍO,16,MICHOACÁN DE OCAMPO,18.524801,-102.375023,2801
97,TURICATO,16,MICHOACÁN DE OCAMPO,19.053758,-101.419794,2132
98,TUXPAN,16,MICHOACÁN DE OCAMPO,19.567961,-100.463778,9122
99,TUZANTLA,16,MICHOACÁN DE OCAMPO,19.207606,-100.573064,2798
100,TZINTZUNTZAN,16,MICHOACÁN DE OCAMPO,19.625438,-101.576951,3534
101,TZITZIO,16,MICHOACÁN DE OCAMPO,19.58551,-100.924651,1072
102,URUAPAN,16,MICHOACÁN DE OCAMPO,19.420888,-102.062799,264439
103,VENUSTIANO CARRANZA,16,MICHOACÁN DE OCAMPO,20.115974,-102.652361,11987
104,VILLAMAR,16,MICHOACÁN DE OCAMPO,20.020856,-102.595779,3095
105,VISTA HERMOSA,16,MICHOACÁN DE OCAMPO,20.273115,-102.473646,10752
106,YURÉCUARO,16,MICHOACÁN DE OCAMPO,20.341089,-102.282425,23843
107,ZACAPU,16,MICHOACÁN DE OCAMPO,19.818619,-101.79286,52806
108,ZAMORA,16,MICHOACÁN DE OCAMPO,19.983579,-102.285958,141627
109,ZINÁPARO,16,MICHOACÁN DE OCAMPO,20.173189,-101.998774,1947
110,ZINAPÉCUARO,16,MICHOACÁN DE OCAMPO,19.860275,-100.827583,15875
111,ZIRACUARETIRO,16,MICHOACÁN DE OCAMPO,19.417137,-101.910188,2842
112,ZITÁCUARO,16,MICHOACÁN DE OCAMPO,19.43718,-100.357486,84307
113,JOSÉ SIXTO VERDUZCO,16,MICHOACÁN DE OCAMPO,20.302184,-101.596856,6630
1,AMACUZAC,17,MORELOS,18.600002,-99.369514,5368
2,ATLATLAHUCAN,17,MORELOS,18.936271,-98.899175,7941
3,AXOCHIAPAN,17,MORELOS,18.502406,-98.754079,17508
4,AYALA,17,MORELOS,18.767087,-98.982142,6777
5,COATLÁN DEL RÍO,17,MORELOS,18.744186,-99.434801,2028
6,CUAUTLA,17,MORELOS,18.812788,-98.955265,154358
7,CUERNAVACA,17,MORELOS,18.921783,-99.234897,338650
8,EMILIANO ZAPATA,17,MORELOS,18.840984,-99.183243,49193
9,HUITZILAC,17,MORELOS,19.029033,-99.267453,4568
10,JANTETELCO,17,MORELOS,18.715206,-98.777301,4645
11,JIUTEPEC,17,MORELOS,18.881974,-99.177198,162427
12,JOJUTLA,17,MORELOS,18.616566,-99.181044,18867
13,JONACATEPEC DE LEANDRO VALLE,17,MORELOS,18.68069,-98.803223,8123
14,MAZATEPEC,17,MORELOS,18.733184,-99.366972,4572
15,MIACATLÁN,17,MORELOS,18.769983,-99.360265,7212
16,OCUITUCO,17,MORELOS,18.877693,-98.775698,4846
17,PUENTE DE IXTLA,17,MORELOS,18.616875,-99.323701,21098
18,TEMIXCO,17,MORELOS,18.845273,-99.224143,97788
19,TEPALCINGO,17,MORELOS,18.594736,-98.844357,12053
20,TEPOZTLÁN,17,MORELOS,18.986457,-99.101227,14130
21,TETECALA,17,MORELOS,18.728967,-99.398583,4893
22,TETELA DEL VOLCÁN,17,MORELOS,18.893525,-98.730066,10199
23,TLALNEPANTLA,17,MORELOS,19.007927,-98.997352,3872
24,TLALTIZAPÁN DE ZAPATA,17,MORELOS,18.682962,-99.118179,10563
25,TLAQUILTENANGO,17,MORELOS,18.63003,-99.162662,18334
26,TLAYACAPAN,17,MORELOS,18.956617,-98.983118,7989
27,TOTOLAPAN,17,MORELOS,18.987223,-98.921439,6198
28,XOCHITEPEC,17,MORELOS,18.781866,-99.231463,19164
29,YAUTEPEC,17,MORELOS,18.886062,-99.060754,42731
30,YECAPIXTLA,17,MORELOS,18.88342,-98.868144,16811
31,ZACATEPEC,17,MORELOS,18.655408,-99.194279,21586
32,ZACUALPAN DE AMILPAS,17,MORELOS,18.784393,-98.765423,3492
33,TEMOAC,17,MORELOS,18.772315,-98.778043,5799
34,COATETELCO,17,MORELOS,18.730486,-99.327058,9094
35,XOXOCOTLA,17,MORELOS,18.686573,-99.244895,21074
1,ACAPONETA,18,NAYARIT,22.489388,-105.360184,19140
2,AHUACATLÁN,18,NAYARIT,21.050587,-104.484664,6754
3,AMATLÁN DE CAÑAS,18,NAYARIT,20.807782,-104.405389,3157
4,COMPOSTELA,18,NAYARIT,21.23753,-104.900597,17573
5,HUAJICORI,18,NAYARIT,22.637261,-105.319985,3004
6,IXTLÁN DEL RÍO,18,NAYARIT,21.035055,-104.368911,23303
7,JALA,18,NAYARIT,21.104821,-104.438217,5586
8,XALISCO,18,NAYARIT,21.443687,-104.899736,35702
9,DEL NAYAR,18,NAYARIT,22.251125,-104.517943,2638
10,ROSAMORADA,18,NAYARIT,22.122545,-105.20413,3620
11,RUÍZ,18,NAYARIT,21.950253,-105.145057,14050
12,SAN BLAS,18,NAYARIT,21.541738,-105.286046,10187
13,SAN PEDRO LAGUNILLAS,18,NAYARIT,21.221906,-104.75111,3753
14,SANTA MARÍA DEL ORO,18,NAYARIT,21.333189,-104.587207,4482
15,SANTIAGO IXCUINTLA,18,NAYARIT,21.808336,-105.206044,18241
16,TECUALA,18,NAYARIT,22.395041,-105.456034,14511
17,TEPIC,18,NAYARIT,21.507413,-104.893799,332863
18,TUXPAN,18,NAYARIT,21.94479,-105.298087,21709
19,LA YESCA,18,NAYARIT,21.318885,-104.009764,534
20,BAHÍA DE BANDERAS,18,NAYARIT,20.80676,-105.247924,7666
1,ABASOLO,19,NUEVO LEÓN,25.945338,-100.399988,1976
2,AGUALEGUAS,19,NUEVO LEÓN,26.310915,-99.539389,1995
3,LOS ALDAMAS,19,NUEVO LEÓN,26.064143,-99.196733,545
4,ALLENDE,19,NUEVO LEÓN,25.2869,-100.008324,26065
5,ANÁHUAC,19,NUEVO LEÓN,27.240647,-100.132436,16628
6,APODACA,19,NUEVO LEÓN,25.781294,-100.189228,467157
7,ARAMBERRI,19,NUEVO LEÓN,24.100586,-99.818067,2538
8,BUSTAMANTE,19,NUEVO LEÓN,26.534664,-100.502706,3640
9,CADEREYTA JIMÉNEZ,19,NUEVO LEÓN,25.591008,-100.001594,68111
10,EL CARMEN,19,NUEVO LEÓN,25.932228,-100.364122,9568
11,CERRALVO,19,NUEVO LEÓN,26.089869,-99.614733,7169
12,CIÉNEGA DE FLORES,19,NUEVO LEÓN,25.952069,-100.168108,15162
13,CHINA,19,NUEVO LEÓN,25.705914,-99.239317,8997
14,DOCTOR ARROYO,19,NUEVO LEÓN,23.674692,-100.182256,10272
15,DOCTOR COSS,19,NUEVO LEÓN,25.925897,-99.184372,790
16,DOCTOR GONZÁLEZ,19,NUEVO LEÓN,25.858829,-99.941869,2092
17,GALEANA,19,NUEVO LEÓN,24.826267,-100.077428,7024
18,GARCÍA,19,NUEVO LEÓN,25.800492,-100.585469,93641
19,SAN PEDRO GARZA GARCÍA,19,NUEVO LEÓN,25.665169,-100.402467,122627
20,GENERAL BRAVO,19,NUEVO LEÓN,25.793297,-99.181233,3927
21,GENERAL ESCOBEDO,19,NUEVO LEÓN,25.807986,-100.322642,352444
22,GENERAL TERÁN,19,NUEVO LEÓN,25.257186,-99.685814,6333
23,GENERAL TREVIÑO,19,NUEVO LEÓN,26.226969,-99.484081,1019
24,GENERAL ZARAGOZA,19,NUEVO LEÓN,23.973261,-99.772392,1941
25,GENERAL ZUAZUA,19,NUEVO LEÓN,25.896978,-100.108247,9898
26,GUADALUPE,19,NUEVO LEÓN,25.677325,-100.259897,673616
27,LOS HERRERAS,19,NUEVO LEÓN,25.905606,-99.403297,1565
28,HIGUERAS,19,NUEVO LEÓN,25.961956,-100.01435,1462
29,HUALAHUISES,19,NUEVO LEÓN,24.884642,-99.673228,5687
30,ITURBIDE,19,NUEVO LEÓN,24.725978,-99.905261,1896
31,JUÁREZ,19,NUEVO LEÓN,25.646225,-100.090881,151893
32,LAMPAZOS DE NARANJO,19,NUEVO LEÓN,27.025312,-100.504324,5026
33,LINARES,19,NUEVO LEÓN,24.859653,-99.567869,63104
34,MARÍN,19,NUEVO LEÓN,25.879302,-100.034049,3075
35,MELCHOR OCAMPO,19,NUEVO LEÓN,26.058525,-99.542283,579
36,MIER Y NORIEGA,19,NUEVO LEÓN,23.423119,-100.119669,1214
37,MINA,19,NUEVO LEÓN,26.001256,-100.531844,4495
38,MONTEMORELOS,19,NUEVO LEÓN,25.189253,-99.826958,45108
39,MONTERREY,19,NUEVO LEÓN,25.664697,-100.310892,1135512
40,PARÁS,19,NUEVO LEÓN,26.498539,-99.525422,788
41,PESQUERÍA,19,NUEVO LEÓN,25.783258,-100.053678,5465
42,LOS RAMONES,19,NUEVO LEÓN,25.696392,-99.624031,1169
43,RAYONES,19,NUEVO LEÓN,25.018122,-100.073214,361
44,SABINAS HIDALGO,19,NUEVO LEÓN,26.498369,-100.181147,33068
45,SALINAS VICTORIA,19,NUEVO LEÓN,25.959567,-100.291506,8979
46,SAN NICOLÁS DE LOS GARZA,19,NUEVO LEÓN,25.755253,-100.289586,443273
47,HIDALGO,19,NUEVO LEÓN,25.97565,-100.446894,16524
48,SANTA CATARINA,19,NUEVO LEÓN,25.674364,-100.461747,268347
49,SANTIAGO,19,NUEVO LEÓN,25.4271,-100.153011,36840
50,VALLECILLO,19,NUEVO LEÓN,26.659673,-99.989579,622
51,VILLALDAMA,19,NUEVO LEÓN,26.498225,-100.424561,2912
1,ABEJONES,20,OAXACA,17.435752,-96.608174,1009
2,ACATLÁN DE PÉREZ FIGUEROA,20,OAXACA,18.538563,-96.60761,6040
3,ASUNCIÓN CACALOTEPEC,20,OAXACA,17.035264,-95.956562,791
4,ASUNCIÓN CUYOTEPEJI,20,OAXACA,17.930901,-97.674353,927
5,ASUNCIÓN IXTALTEPEC,20,OAXACA,16.50384,-95.057045,7203
6,ASUNCIÓN NOCHIXTLÁN,20,OAXACA,17.458936,-97.225199,13284
7,ASUNCIÓN OCOTLÁN,20,OAXACA,16.759179,-96.721326,2580
8,ASUNCIÓN TLACOLULITA,20,OAXACA,16.300263,-95.726305,540
9,AYOTZINTEPEC,20,OAXACA,17.676709,-96.133271,3609
10,EL BARRIO DE LA SOLEDAD,20,OAXACA,16.803935,-95.11219,2422
11,CALIHUALÁ,20,OAXACA,17.532858,-98.278376,643
12,CANDELARIA LOXICHA,20,OAXACA,15.926334,-96.491919,2072
13,CIÉNEGA DE ZIMATLÁN,20,OAXACA,16.897088,-96.766618,2753
14,CIUDAD IXTEPEC,20,OAXACA,16.567698,-95.098713,25381
15,COATECAS ALTAS,20,OAXACA,16.536759,-96.664981,2851
16,COICOYÁN DE LAS FLORES,20,OAXACA,17.272898,-98.276094,1753
17,LA COMPAÑÍA,20,OAXACA,16.55823,-96.81998,667
18,CONCEPCIÓN BUENAVISTA,20,OAXACA,17.878533,-97.400233,316
19,CONCEPCIÓN PÁPALO,20,OAXACA,17.841365,-96.88136,674
20,CONSTANCIA DEL ROSARIO,20,OAXACA,17.037822,-97.941458,1205
21,COSOLAPA,20,OAXACA,18.601787,-96.682386,8320
22,COSOLTEPEC,20,OAXACA,18.141977,-97.790672,379
23,CUILÁPAM DE GUERRERO,20,OAXACA,16.996001,-96.780591,12360
24,CUYAMECALCO VILLA DE ZARAGOZA,20,OAXACA,17.965083,-96.831376,962
25,CHAHUITES,20,OAXACA,16.287609,-94.195824,10763
26,CHALCATONGO DE HIDALGO,20,OAXACA,17.032029,-97.570989,2447
27,CHIQUIHUITLÁN DE BENITO JUÁREZ,20,OAXACA,17.995439,-96.745448,1877
28,HEROICA CIUDAD DE EJUTLA DE CRESPO,20,OAXACA,16.564276,-96.731901,9748
29,ELOXOCHITLÁN DE FLORES MAGÓN,20,OAXACA,18.176881,-96.876091,811
30,EL ESPINAL,20,OAXACA,16.48571,-95.042836,7823
31,TAMAZULÁPAM DEL ESPÍRITU SANTO,20,OAXACA,17.054436,-96.065106,2783
32,FRESNILLO DE TRUJANO,20,OAXACA,17.908013,-98.136301,328
33,GUADALUPE ETLA,20,OAXACA,17.171637,-96.810576,1851
34,GUADALUPE DE RAMÍREZ,20,OAXACA,17.756051,-98.164394,901
35,GUELATAO DE JUÁREZ,20,OAXACA,17.318173,-96.493683,517
36,GUEVEA DE HUMBOLDT,20,OAXACA,16.792614,-95.368056,1542
37,MESONES HIDALGO,20,OAXACA,16.915356,-97.966546,850
38,VILLA HIDALGO,20,OAXACA,17.185888,-96.178834,1844
39,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,20,OAXACA,17.806837,-97.776236,53043
40,HUAUTEPEC,20,OAXACA,18.101978,-96.797299,1620
41,HUAUTLA DE JIMÉNEZ,20,OAXACA,18.130377,-96.846162,10528
42,IXTLÁN DE JUÁREZ,20,OAXACA,17.331529,-96.487802,2718
43,JUCHITÁN DE ZARAGOZA,20,OAXACA,16.433308,-95.021633,74825
44,LOMA BONITA,20,OAXACA,18.109871,-95.879976,31485
45,MAGDALENA APASCO,20,OAXACA,17.242063,-96.821091,2824
46,MAGDALENA JALTEPEC,20,OAXACA,17.323621,-97.221277,496
47,SANTA MAGDALENA JICOTLÁN,20,OAXACA,17.807017,-97.470653,92
48,MAGDALENA MIXTEPEC,20,OAXACA,16.896112,-96.907728,584
49,MAGDALENA OCOTLÁN,20,OAXACA,16.709455,-96.712365,1084
50,MAGDALENA PEÑASCO,20,OAXACA,17.236252,-97.551539,317
51,MAGDALENA TEITIPAC,20,OAXACA,16.906621,-96.558739,4297
52,MAGDALENA TEQUISISTLÁN,20,OAXACA,16.398917,-95.602909,3829
53,MAGDALENA TLACOTEPEC,20,OAXACA,16.503966,-95.203306,1180
54,MAGDALENA ZAHUATLÁN,20,OAXACA,17.388426,-97.229021,338
55,MARISCALA DE JUÁREZ,20,OAXACA,17.860506,-98.141621,2017
56,MÁRTIRES DE TACUBAYA,20,OAXACA,16.537986,-98.250913,968
57,MATÍAS ROMERO AVENDAÑO,20,OAXACA,16.877889,-95.042149,18944
58,MAZATLÁN VILLA DE FLORES,20,OAXACA,18.032564,-96.913721,976
59,MIAHUATLÁN DE PORFIRIO DÍAZ,20,OAXACA,16.328478,-96.596524,23940
60,MIXISTLÁN DE LA REFORMA,20,OAXACA,17.146838,-96.112028,1094
61,MONJAS,20,OAXACA,16.367186,-96.63677,672
62,NATIVIDAD,20,OAXACA,17.296876,-96.433294,586
63,NAZARENO ETLA,20,OAXACA,17.17799,-96.824002,3850
64,NEJAPA DE MADERO,20,OAXACA,16.608181,-95.98045,1513
65,IXPANTEPEC NIEVES,20,OAXACA,17.506686,-98.044862,687
66,SANTIAGO NILTEPEC,20,OAXACA,16.562093,-94.613004,3173
67,OAXACA DE JUÁREZ,20,OAXACA,17.059993,-96.72545,255029
68,OCOTLÁN DE MORELOS,20,OAXACA,16.791641,-96.675064,15016
69,LA PE,20,OAXACA,16.629959,-96.799658,1990
70,PINOTEPA DE DON LUIS,20,OAXACA,16.428442,-97.977435,5692
71,PLUMA HIDALGO,20,OAXACA,15.925846,-96.419443,587
72,SAN JOSÉ DEL PROGRESO,20,OAXACA,16.685128,-96.685529,2833
73,PUTLA VILLA DE GUERRERO,20,OAXACA,17.026205,-97.928153,10925
74,SANTA CATARINA QUIOQUITANI,20,OAXACA,16.315654,-96.284965,505
75,REFORMA DE PINEDA,20,OAXACA,16.399319,-94.458434,2671
76,LA REFORMA,20,OAXACA,16.623315,-97.844498,1362
77,REYES ETLA,20,OAXACA,17.205556,-96.810093,1954
78,ROJAS DE CUAUHTÉMOC,20,OAXACA,17.008284,-96.618646,1080
79,SALINA CRUZ,20,OAXACA,16.175885,-95.192159,76596
80,SAN AGUSTÍN AMATENGO,20,OAXACA,16.509943,-96.789325,1294
81,SAN AGUSTÍN ATENANGO,20,OAXACA,17.611699,-98.015183,1358
82,SAN AGUSTÍN CHAYUCO,20,OAXACA,16.402382,-97.807518,2004
83,SAN AGUSTÍN DE LAS JUNTAS,20,OAXACA,17.01166,-96.711441,6923
84,SAN AGUSTÍN ETLA,20,OAXACA,17.189083,-96.764424,3708
85,SAN AGUSTÍN LOXICHA,20,OAXACA,16.016609,-96.616764,2266
86,SAN AGUSTÍN TLACOTEPEC,20,OAXACA,17.203684,-97.5179,431
87,SAN AGUSTÍN YATARENI,20,OAXACA,17.081212,-96.668117,3709
88,SAN ANDRÉS CABECERA NUEVA,20,OAXACA,16.888416,-97.68099,380
89,SAN ANDRÉS DINICUITI,20,OAXACA,17.688115,-97.726751,1019
